time_ms,pattern_id,phase,route_quality,candidate_admissible,candidate_latency_ms,candidate_cost,relapse_phase,route_class,degradation_onset_ms
660.0,6,stable,1.0,True,7.5514790618782595,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
680.0,3,stable,1.0,True,13.387631073190796,0.3,STABLE,CONTROL,86500.0
700.0,3,stable,1.0,True,14.372470071002727,0.3,STABLE,CONTROL,86500.0
720.0,4,stable,1.0,True,8.113106004634101,0.3,STABLE,CONTROL,86500.0
740.0,5,stable,1.0,True,5.047533736065729,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
760.0,4,stable,1.0,True,8.753590680653385,0.3,STABLE,CONTROL,86500.0
780.0,5,stable,1.0,True,12.805317869902069,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
800.0,6,stable,1.0,True,5.904702911309263,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
820.0,3,stable,1.0,True,5.935221716797887,0.3,STABLE,CONTROL,86500.0
840.0,7,stable,1.0,True,8.620493472727837,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
860.0,4,stable,1.0,True,10.686748158774664,0.3,STABLE,CONTROL,86500.0
880.0,5,stable,1.0,True,6.112698645867187,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
900.0,7,stable,1.0,True,8.364233996485511,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
920.0,4,stable,1.0,True,12.193848242132322,0.3,STABLE,CONTROL,86500.0
940.0,5,stable,1.0,True,8.02365066824987,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
960.0,2,stable,1.0,True,8.21147904473825,0.3,STABLE,CONTROL,86500.0
980.0,6,stable,1.0,True,12.269394494582077,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1000.0,7,stable,1.0,True,5.901162056088969,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1020.0,0,stable,1.0,True,8.453729001081271,0.3,STABLE,PERSISTENT_FAILURE,86500.0
1040.0,2,stable,1.0,True,11.856443938226732,0.3,STABLE,CONTROL,86500.0
1060.0,5,stable,1.0,True,11.123921694304462,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1080.0,3,stable,1.0,True,11.151236389165131,0.3,STABLE,CONTROL,86500.0
1100.0,7,stable,1.0,True,15.477361457402768,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1120.0,7,stable,1.0,True,16.178791318854348,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1140.0,6,stable,1.0,True,8.412011818975357,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1160.0,0,stable,1.0,True,7.102572773947616,0.3,STABLE,PERSISTENT_FAILURE,86500.0
1180.0,1,stable,1.0,True,4.097960104400721,0.3,STABLE,CONTROL,86500.0
1200.0,4,stable,1.0,True,3.7438316174590884,0.3,STABLE,CONTROL,86500.0
1220.0,3,stable,1.0,True,11.263808445218881,0.3,STABLE,CONTROL,86500.0
1240.0,6,stable,1.0,True,9.399597299413164,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1260.0,0,stable,1.0,True,7.271615502903206,0.3,STABLE,PERSISTENT_FAILURE,86500.0
1280.0,2,stable,1.0,True,7.912853448586201,0.3,STABLE,CONTROL,86500.0
1300.0,6,stable,1.0,True,8.97210137062267,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1320.0,6,stable,1.0,True,4.588408037352305,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1340.0,5,stable,1.0,True,9.095672228758797,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1360.0,6,stable,1.0,True,12.699742210681048,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1380.0,5,stable,1.0,True,13.114122576378364,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1400.0,3,stable,1.0,True,10.883142176990344,0.3,STABLE,CONTROL,86500.0
1420.0,2,stable,1.0,True,8.304801733894447,0.3,STABLE,CONTROL,86500.0
1440.0,2,stable,1.0,True,3.952687681014641,0.3,STABLE,CONTROL,86500.0
1460.0,4,stable,1.0,True,4.16585195579921,0.3,STABLE,CONTROL,86500.0
1480.0,4,stable,1.0,True,7.087622134612995,0.3,STABLE,CONTROL,86500.0
1500.0,6,stable,1.0,True,8.192320514513176,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1520.0,2,stable,1.0,True,5.05525407564142,0.3,STABLE,CONTROL,86500.0
1540.0,3,stable,1.0,True,8.012868117631674,0.3,STABLE,CONTROL,86500.0
1560.0,3,stable,1.0,True,7.49646137318106,0.3,STABLE,CONTROL,86500.0
1580.0,6,stable,1.0,True,7.4025705099147245,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1600.0,0,stable,1.0,True,8.497971688831019,0.3,STABLE,PERSISTENT_FAILURE,86500.0
1620.0,3,stable,1.0,True,12.106006768879464,0.3,STABLE,CONTROL,86500.0
1640.0,6,stable,1.0,True,9.391514090731128,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1660.0,0,stable,1.0,True,7.686114887615266,0.3,STABLE,PERSISTENT_FAILURE,86500.0
1680.0,5,stable,1.0,True,8.913425388920425,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1700.0,7,stable,1.0,True,9.894666654259158,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1720.0,5,stable,1.0,True,11.870419659645378,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1740.0,3,stable,1.0,True,2.4232947044428217,0.3,STABLE,CONTROL,86500.0
1760.0,3,stable,1.0,True,10.813544039882139,0.3,STABLE,CONTROL,86500.0
1780.0,6,stable,1.0,True,7.300225886050841,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1800.0,6,stable,1.0,True,9.935069911881033,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1820.0,6,stable,1.0,True,10.592458457570336,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1840.0,3,stable,1.0,True,9.72442435802983,0.3,STABLE,CONTROL,86500.0
1860.0,6,stable,1.0,True,8.883125751768075,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1880.0,5,stable,1.0,True,4.977729346353834,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1900.0,3,stable,1.0,True,10.11499444869529,0.3,STABLE,CONTROL,86500.0
1920.0,0,stable,1.0,True,9.873379277016268,0.3,STABLE,PERSISTENT_FAILURE,86500.0
1940.0,5,stable,1.0,True,4.3325743344342165,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
1960.0,4,stable,1.0,True,7.469274014273095,0.3,STABLE,CONTROL,86500.0
1980.0,2,stable,1.0,True,10.216433138900697,0.3,STABLE,CONTROL,86500.0
2000.0,1,stable,1.0,True,7.220561895561266,0.3,STABLE,CONTROL,86500.0
2020.0,1,stable,1.0,True,11.224332979117664,0.3,STABLE,CONTROL,86500.0
2040.0,3,stable,1.0,True,12.931400752410578,0.3,STABLE,CONTROL,86500.0
2060.0,3,stable,1.0,True,6.004743889680273,0.3,STABLE,CONTROL,86500.0
2080.0,4,stable,1.0,True,11.679564426328696,0.3,STABLE,CONTROL,86500.0
2100.0,6,stable,1.0,True,7.9298404977357855,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
2120.0,5,stable,1.0,True,9.68616484126954,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
2140.0,6,stable,1.0,True,14.029621977812008,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
2160.0,5,stable,1.0,True,4.941910945312313,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
2180.0,7,stable,1.0,True,12.254030651161207,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
2200.0,6,stable,1.0,True,8.132471104640457,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
2220.0,7,stable,1.0,True,9.505007053712236,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
2240.0,2,stable,1.0,True,3.593312215397625,0.3,STABLE,CONTROL,86500.0
2260.0,1,stable,1.0,True,8.906193520084972,0.3,STABLE,CONTROL,86500.0
2280.0,1,stable,1.0,True,7.502225908720472,0.3,STABLE,CONTROL,86500.0
2300.0,4,stable,1.0,True,8.207072993620036,0.3,STABLE,CONTROL,86500.0
2320.0,7,stable,1.0,True,7.91383773753737,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
2340.0,2,stable,1.0,True,12.432780212316631,0.3,STABLE,CONTROL,86500.0
2360.0,1,stable,1.0,True,9.496820153602318,0.3,STABLE,CONTROL,86500.0
2380.0,5,stable,1.0,True,8.096699750423488,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
2400.0,5,stable,1.0,True,12.637598008465872,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
2420.0,5,stable,1.0,True,9.687384601772704,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
2440.0,6,stable,1.0,True,3.7756809473762587,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
2460.0,2,stable,1.0,True,7.714621117217925,0.3,STABLE,CONTROL,86500.0
2480.0,4,stable,1.0,True,7.854715432743971,0.3,STABLE,CONTROL,86500.0
2500.0,2,stable,1.0,True,5.584862245361491,0.3,STABLE,CONTROL,86500.0
2520.0,0,stable,1.0,True,5.893066598514437,0.3,STABLE,PERSISTENT_FAILURE,86500.0
2540.0,2,stable,1.0,True,11.564550938624146,0.3,STABLE,CONTROL,86500.0
2560.0,0,stable,1.0,True,2.5003647732184877,0.3,STABLE,PERSISTENT_FAILURE,86500.0
2580.0,6,stable,1.0,True,5.884829183529467,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
2600.0,3,stable,1.0,True,7.3620288392325595,0.3,STABLE,CONTROL,86500.0
2620.0,7,stable,1.0,True,12.14839023650816,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
2640.0,1,stable,1.0,True,6.66974915111618,0.3,STABLE,CONTROL,86500.0
2660.0,0,stable,1.0,True,12.065426754179807,0.3,STABLE,PERSISTENT_FAILURE,86500.0
2680.0,3,stable,1.0,True,6.692400527473306,0.3,STABLE,CONTROL,86500.0
2700.0,3,stable,1.0,True,7.8723573778485765,0.3,STABLE,CONTROL,86500.0
2720.0,4,stable,1.0,True,3.9180852838000257,0.3,STABLE,CONTROL,86500.0
2740.0,0,stable,1.0,True,9.229108437442374,0.3,STABLE,PERSISTENT_FAILURE,86500.0
2760.0,4,stable,1.0,True,11.366567926416762,0.3,STABLE,CONTROL,86500.0
2780.0,1,stable,1.0,True,6.487654743522723,0.3,STABLE,CONTROL,86500.0
2800.0,6,stable,1.0,True,7.112423975721549,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
2820.0,1,stable,1.0,True,10.43855790199428,0.3,STABLE,CONTROL,86500.0
2840.0,5,stable,1.0,True,10.423524985358931,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
2860.0,2,stable,1.0,True,9.228019740531515,0.3,STABLE,CONTROL,86500.0
2880.0,5,stable,1.0,True,5.490157218062949,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
2900.0,0,stable,1.0,True,7.903598571098796,0.3,STABLE,PERSISTENT_FAILURE,86500.0
2920.0,6,stable,1.0,True,5.619125672532627,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
2940.0,4,stable,1.0,True,7.40909849422658,0.3,STABLE,CONTROL,86500.0
2960.0,2,stable,1.0,True,8.354564112813035,0.3,STABLE,CONTROL,86500.0
2980.0,1,stable,1.0,True,8.046130358371189,0.3,STABLE,CONTROL,86500.0
3000.0,3,stable,1.0,True,3.9438336870917965,0.3,STABLE,CONTROL,86500.0
3020.0,1,stable,1.0,True,11.660899105998435,0.3,STABLE,CONTROL,86500.0
3040.0,1,stable,1.0,True,14.466616649036268,0.3,STABLE,CONTROL,86500.0
3060.0,4,stable,1.0,True,6.852331659854473,0.3,STABLE,CONTROL,86500.0
3080.0,0,stable,1.0,True,2.0406806016892016,0.3,STABLE,PERSISTENT_FAILURE,86500.0
3100.0,6,stable,1.0,True,9.142853635455833,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
3120.0,1,stable,1.0,True,11.183088988528164,0.3,STABLE,CONTROL,86500.0
3140.0,1,stable,1.0,True,14.638937936358365,0.3,STABLE,CONTROL,86500.0
3160.0,6,stable,1.0,True,9.01284001272796,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
3180.0,1,stable,1.0,True,9.474973858293936,0.3,STABLE,CONTROL,86500.0
3200.0,2,stable,1.0,True,9.09343273446866,0.3,STABLE,CONTROL,86500.0
3220.0,1,stable,1.0,True,6.226683281361367,0.3,STABLE,CONTROL,86500.0
3240.0,0,stable,1.0,True,10.38754633707182,0.3,STABLE,PERSISTENT_FAILURE,86500.0
3260.0,3,stable,1.0,True,7.632732612803358,0.3,STABLE,CONTROL,86500.0
3280.0,2,stable,1.0,True,12.549736745509687,0.3,STABLE,CONTROL,86500.0
3300.0,7,stable,1.0,True,7.843608902511896,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
3320.0,3,stable,1.0,True,7.910070887135748,0.3,STABLE,CONTROL,86500.0
3340.0,0,stable,1.0,True,1.9474641837323654,0.3,STABLE,PERSISTENT_FAILURE,86500.0
3360.0,3,stable,1.0,True,12.862225847085686,0.3,STABLE,CONTROL,86500.0
3380.0,5,stable,1.0,True,2.930840613235154,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
3400.0,1,stable,1.0,True,9.358273057856602,0.3,STABLE,CONTROL,86500.0
3420.0,0,stable,1.0,True,9.0191523211369,0.3,STABLE,PERSISTENT_FAILURE,86500.0
3440.0,2,stable,1.0,True,6.1182228973593835,0.3,STABLE,CONTROL,86500.0
3460.0,6,stable,1.0,True,7.727622657805078,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
3480.0,2,stable,1.0,True,8.562963881730631,0.3,STABLE,CONTROL,86500.0
3500.0,0,stable,1.0,True,7.619339872322754,0.3,STABLE,PERSISTENT_FAILURE,86500.0
3520.0,0,stable,1.0,True,9.32656667995426,0.3,STABLE,PERSISTENT_FAILURE,86500.0
3540.0,4,stable,1.0,True,9.46653893755304,0.3,STABLE,CONTROL,86500.0
3560.0,5,stable,1.0,True,8.79684820626348,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
3580.0,6,stable,1.0,True,10.732378675129493,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
3600.0,4,stable,1.0,True,4.980184141657167,0.3,STABLE,CONTROL,86500.0
3620.0,4,stable,1.0,True,7.462304786865612,0.3,STABLE,CONTROL,86500.0
3640.0,0,stable,1.0,True,3.480865388863945,0.3,STABLE,PERSISTENT_FAILURE,86500.0
3660.0,7,stable,1.0,True,6.1844152446576075,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
3680.0,7,stable,1.0,True,5.482299588851302,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
3700.0,1,stable,1.0,True,6.66467307868322,0.3,STABLE,CONTROL,86500.0
3720.0,2,stable,1.0,True,11.46624983465745,0.3,STABLE,CONTROL,86500.0
3740.0,6,stable,1.0,True,9.08240372296017,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
3760.0,4,stable,1.0,True,14.15591464179811,0.3,STABLE,CONTROL,86500.0
3780.0,3,stable,1.0,True,10.821903149195887,0.3,STABLE,CONTROL,86500.0
3800.0,6,stable,1.0,True,5.027217817053642,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
3820.0,0,stable,1.0,True,2.984641412910954,0.3,STABLE,PERSISTENT_FAILURE,86500.0
3840.0,5,stable,1.0,True,7.1472401226032485,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
3860.0,7,stable,1.0,True,11.437595312478727,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
3880.0,1,stable,1.0,True,8.452501537584201,0.3,STABLE,CONTROL,86500.0
3900.0,5,stable,1.0,True,8.802510014090732,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
3920.0,0,stable,1.0,True,8.274072168744027,0.3,STABLE,PERSISTENT_FAILURE,86500.0
3940.0,4,stable,1.0,True,8.300780084360822,0.3,STABLE,CONTROL,86500.0
3960.0,7,stable,1.0,True,11.708432055539317,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
3980.0,4,stable,1.0,True,5.9397747690756395,0.3,STABLE,CONTROL,86500.0
4000.0,2,stable,1.0,True,7.696168471962757,0.3,STABLE,CONTROL,86500.0
4020.0,0,stable,1.0,True,7.2011086660610015,0.3,STABLE,PERSISTENT_FAILURE,86500.0
4040.0,0,stable,1.0,True,4.852512188446695,0.3,STABLE,PERSISTENT_FAILURE,86500.0
4060.0,5,stable,1.0,True,7.341445315074422,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
4080.0,1,stable,1.0,True,10.209607840245017,0.3,STABLE,CONTROL,86500.0
4100.0,7,stable,1.0,True,8.460040141749118,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
4120.0,2,stable,1.0,True,8.614376245903083,0.3,STABLE,CONTROL,86500.0
4140.0,0,stable,1.0,True,7.872355111664396,0.3,STABLE,PERSISTENT_FAILURE,86500.0
4160.0,7,stable,1.0,True,12.139292334252332,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
4180.0,5,stable,1.0,True,4.806231644661476,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
4200.0,3,stable,1.0,True,6.974212329149508,0.3,STABLE,CONTROL,86500.0
4220.0,7,stable,1.0,True,4.715355677614275,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
4240.0,4,stable,1.0,True,4.985519074894186,0.3,STABLE,CONTROL,86500.0
4260.0,3,stable,1.0,True,9.800448177623418,0.3,STABLE,CONTROL,86500.0
4280.0,2,stable,1.0,True,5.5476900814685175,0.3,STABLE,CONTROL,86500.0
4300.0,4,stable,1.0,True,11.732561355144249,0.3,STABLE,CONTROL,86500.0
4320.0,2,stable,1.0,True,8.302591645093555,0.3,STABLE,CONTROL,86500.0
4340.0,6,stable,1.0,True,2.277193499060182,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
4360.0,7,stable,1.0,True,7.908256535095998,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
4380.0,3,stable,1.0,True,9.230922818894438,0.3,STABLE,CONTROL,86500.0
4400.0,0,stable,1.0,True,13.329704816350166,0.3,STABLE,PERSISTENT_FAILURE,86500.0
4420.0,1,stable,1.0,True,10.723964476567897,0.3,STABLE,CONTROL,86500.0
4440.0,3,stable,1.0,True,13.160355485038323,0.3,STABLE,CONTROL,86500.0
4460.0,4,stable,1.0,True,2.589242599995911,0.3,STABLE,CONTROL,86500.0
4480.0,5,stable,1.0,True,7.77394829014481,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
4500.0,5,stable,1.0,True,8.743505209306809,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
4520.0,5,stable,1.0,True,13.786363475111283,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
4540.0,3,stable,1.0,True,6.844724104890147,0.3,STABLE,CONTROL,86500.0
4560.0,6,stable,1.0,True,10.115642997250445,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
4580.0,7,stable,1.0,True,4.164184140605127,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
4600.0,5,stable,1.0,True,6.175963898705202,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
4620.0,1,stable,1.0,True,5.761192204760251,0.3,STABLE,CONTROL,86500.0
4640.0,1,stable,1.0,True,13.894898427163142,0.3,STABLE,CONTROL,86500.0
4660.0,3,stable,1.0,True,9.217520227158944,0.3,STABLE,CONTROL,86500.0
4680.0,4,stable,1.0,True,8.05956383130577,0.3,STABLE,CONTROL,86500.0
4700.0,6,stable,1.0,True,6.115260233470181,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
4720.0,0,stable,1.0,True,11.697023305378595,0.3,STABLE,PERSISTENT_FAILURE,86500.0
4740.0,0,stable,1.0,True,7.613153941126702,0.3,STABLE,PERSISTENT_FAILURE,86500.0
4760.0,4,stable,1.0,True,5.114922081142393,0.3,STABLE,CONTROL,86500.0
4780.0,6,stable,1.0,True,4.420464453375863,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
4800.0,6,stable,1.0,True,1.8720313723138595,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
4820.0,4,stable,1.0,True,9.583747934078659,0.3,STABLE,CONTROL,86500.0
4840.0,3,stable,1.0,True,9.251363970057183,0.3,STABLE,CONTROL,86500.0
4860.0,7,stable,1.0,True,10.643687286028317,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
4880.0,3,stable,1.0,True,13.467550993646153,0.3,STABLE,CONTROL,86500.0
4900.0,2,stable,1.0,True,10.265057325956537,0.3,STABLE,CONTROL,86500.0
4920.0,5,stable,1.0,True,11.535365532033879,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
4940.0,2,stable,1.0,True,7.352939021089651,0.3,STABLE,CONTROL,86500.0
4960.0,4,stable,1.0,True,4.825801048470031,0.3,STABLE,CONTROL,86500.0
4980.0,1,stable,1.0,True,8.42167748178615,0.3,STABLE,CONTROL,86500.0
5000.0,1,stable,1.0,True,5.7136019768541795,0.3,STABLE,CONTROL,86500.0
5020.0,1,stable,1.0,True,5.425182697944766,0.3,STABLE,CONTROL,86500.0
5040.0,6,stable,1.0,True,15.971146960298212,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
5060.0,2,stable,1.0,True,7.613536579086177,0.3,STABLE,CONTROL,86500.0
5080.0,2,stable,1.0,True,8.156375650887309,0.3,STABLE,CONTROL,86500.0
5100.0,4,stable,1.0,True,9.251281469673621,0.3,STABLE,CONTROL,86500.0
5120.0,2,stable,1.0,True,12.351607678423111,0.3,STABLE,CONTROL,86500.0
5140.0,3,stable,1.0,True,13.146782495067502,0.3,STABLE,CONTROL,86500.0
5160.0,2,stable,1.0,True,10.674775058772825,0.3,STABLE,CONTROL,86500.0
5180.0,3,stable,1.0,True,4.940775561403574,0.3,STABLE,CONTROL,86500.0
5200.0,7,stable,1.0,True,7.230620313491516,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
5220.0,1,stable,1.0,True,7.684432687105958,0.3,STABLE,CONTROL,86500.0
5240.0,3,stable,1.0,True,6.995875310645335,0.3,STABLE,CONTROL,86500.0
5260.0,1,stable,1.0,True,9.73737894559343,0.3,STABLE,CONTROL,86500.0
5280.0,4,stable,1.0,True,11.604723223125855,0.3,STABLE,CONTROL,86500.0
5300.0,4,stable,1.0,True,10.474149410275093,0.3,STABLE,CONTROL,86500.0
5320.0,4,stable,1.0,True,4.61228272595937,0.3,STABLE,CONTROL,86500.0
5340.0,7,stable,1.0,True,7.768270319490797,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
5360.0,5,stable,1.0,True,6.0276537041536455,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
5380.0,0,stable,1.0,True,7.642960495631801,0.3,STABLE,PERSISTENT_FAILURE,86500.0
5400.0,7,stable,1.0,True,13.703246398295896,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
5420.0,2,stable,1.0,True,5.23486952185883,0.3,STABLE,CONTROL,86500.0
5440.0,1,stable,1.0,True,11.49136467402445,0.3,STABLE,CONTROL,86500.0
5460.0,3,stable,1.0,True,6.021451725845781,0.3,STABLE,CONTROL,86500.0
5480.0,7,stable,1.0,True,6.25198574603782,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
5500.0,1,stable,1.0,True,12.074351247707028,0.3,STABLE,CONTROL,86500.0
5520.0,6,stable,1.0,True,4.372853279122773,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
5540.0,6,stable,1.0,True,8.869148805475476,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
5560.0,2,stable,1.0,True,6.673486860297432,0.3,STABLE,CONTROL,86500.0
5580.0,6,stable,1.0,True,7.761480398148137,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
5600.0,1,stable,1.0,True,3.437915229692056,0.3,STABLE,CONTROL,86500.0
5620.0,3,stable,1.0,True,8.782393846923542,0.3,STABLE,CONTROL,86500.0
5640.0,6,stable,1.0,True,4.458816874217759,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
5660.0,5,stable,1.0,True,8.504843083357184,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
5680.0,0,stable,1.0,True,10.845220588450708,0.3,STABLE,PERSISTENT_FAILURE,86500.0
5700.0,5,stable,1.0,True,3.1754048169431464,0.3,STABLE,BORDERLINE_RELAPSE,86500.0
5720.0,0,stable,1.0,True,11.948836693247559,0.3,STABLE,PERSISTENT_FAILURE,86500.0
